Drug_ID,Gene_ID,Disease_ID
148,17,5355
1177,21,3070
3031,8,5185
3031,8,5148
3031,8,847
510,943,2633
115,353,5522
3652,226,1675
3652,226,5396
3652,226,5513
2240,468,2900
2240,468,4193
226,56,2443
226,56,5586
226,56,4313
226,56,2612
226,56,5284
226,56,5661
819,1162,5021
330,100,3292
17,57,2085
17,57,2521
17,57,4813
1446,1855,1834
1446,1855,4825
3655,170,5002
3655,170,3080
3655,170,1398
678,74,3705
3657,179,5089
3657,179,315
3657,179,4500
3657,179,4836
3657,179,3850
3657,179,903
3657,179,2888
3657,179,290
308,0,657
308,0,1201
308,0,669
387,21,3070
2009,261,5443
1270,8,5185
1270,8,5148
1270,8,847
517,245,1386
200,714,2039
3659,125,271
3660,366,1853
3660,366,2477
424,290,2356
3661,8,5185
3661,8,5148
3661,8,847
3662,1856,2503
954,241,805
954,241,3924
954,241,3618
954,241,4752
954,241,2289
954,241,4226
954,241,4326
954,241,4841
954,241,5404
954,241,5527
575,56,2443
575,56,5586
575,56,4313
575,56,2612
575,56,5284
575,56,5661
791,1857,1748
791,1857,3605
791,1857,2990
758,1715,3135
758,1715,3140
359,55,4977
1754,8,5185
1754,8,5148
1754,8,847
373,50,2106
2863,22,2101
2863,22,4178
2863,22,2385
2863,22,4291
3663,779,3122
3663,779,1366
569,1327,1666
569,1327,2300
569,1327,1220
196,17,765
196,17,4229
196,17,5290
196,17,1708
196,17,5087
196,17,3136
196,17,5355
399,8,5185
399,8,5148
399,8,847
313,91,4492
2689,17,765
2689,17,4229
2689,17,5290
2689,17,1708
2689,17,5087
2689,17,3136
2689,17,5355
3665,344,5400
923,207,871
923,207,5051
1482,17,765
1482,17,4229
1482,17,5290
1482,17,1708
1482,17,5087
1482,17,3136
1482,17,5355
3666,52,2050
1294,456,1429
462,1046,3091
190,8,5185
190,8,5148
190,8,847
3667,8,5185
3667,8,5148
3667,8,847
191,207,871
191,207,5051
2403,21,3070
2948,6,4293
2062,8,5185
2062,8,5148
2062,8,847
594,179,5089
594,179,315
594,179,4500
594,179,4836
594,179,3850
594,179,903
594,179,2888
594,179,290
3668,759,124
762,393,1820
762,393,475
100,17,765
100,17,4229
100,17,5290
100,17,1708
100,17,5087
100,17,3136
100,17,5355
3670,192,1739
3671,300,3255
3671,300,27
3671,300,1088
3671,300,5384
506,169,5371
3672,366,1853
3672,366,2477
3673,290,2356
283,261,5443
542,21,3070
2099,456,1429
1143,511,194
1143,511,725
1143,511,759
345,21,3070
1349,434,4016
1349,434,4308
1415,26,2638
1415,26,3272
1415,26,5259
1207,45,5634
1207,45,3146
2228,1860,4877
2228,1860,4945
2673,394,4511
507,74,3705
3676,641,1936
517,57,2085
517,57,2521
517,57,4813
3677,197,2706
1057,273,1518
3678,56,2443
3678,56,5586
3678,56,4313
3678,56,2612
3678,56,5284
3678,56,5661
189,8,5185
189,8,5148
189,8,847
2565,57,2085
2565,57,2521
2565,57,4813
3680,26,2638
3680,26,3272
3680,26,5259
240,356,4298
240,356,5107
240,356,5664
1159,207,871
1159,207,5051
3681,192,1739
191,8,5185
191,8,5148
191,8,847
2432,497,913
2432,497,5348
2432,497,4159
2432,497,769
117,56,2443
117,56,5586
117,56,4313
117,56,2612
117,56,5284
117,56,5661
50,766,1631
1624,74,3705
225,118,3422
624,17,765
624,17,4229
624,17,5290
624,17,1708
624,17,5087
624,17,3136
624,17,5355
376,261,5443
799,1862,200
799,1862,1780
3187,391,5062
3187,391,5010
3187,391,5419
3187,391,1503
3187,391,1491
3042,246,965
2610,275,2219
2610,275,2069
575,710,791
30,1863,5262
30,1863,820
178,100,3292
3686,247,2099
1685,177,1888
1297,982,3304
1297,982,4581
3688,1865,2090
3688,1865,2301
353,656,793
3409,352,5530
3409,352,2361
1215,8,5185
1215,8,5148
1215,8,847
1896,230,353
2553,461,2962
3691,1402,2242
2235,241,805
2235,241,3924
2235,241,3618
2235,241,4752
2235,241,2289
2235,241,4226
2235,241,4326
2235,241,4841
2235,241,5404
2235,241,5527
1176,17,765
1176,17,4229
1176,17,5290
1176,17,1708
1176,17,5087
1176,17,3136
1176,17,5355
1785,868,1293
1785,868,3697
1785,868,851
3535,124,4630
3535,124,4678
2208,786,4228
3694,1422,4846
3694,1422,631
3694,1422,1150
596,434,4016
596,434,4308
3695,241,805
3695,241,3924
3695,241,3618
3695,241,4752
3695,241,2289
3695,241,4226
3695,241,4326
3695,241,4841
3695,241,5404
3695,241,5527
928,1805,1658
3696,125,271
863,565,389
863,565,3007
863,565,5311
30,1870,4006
30,1870,2459
151,8,5185
151,8,5148
151,8,847
200,74,3705
432,352,5530
432,352,2361
2673,106,1501
653,1327,1666
653,1327,2300
653,1327,1220
1116,124,4630
1116,124,4678
3150,74,3705
344,8,5185
344,8,5148
344,8,847
1616,58,4237
1616,58,2097
2311,57,2085
2311,57,2521
2311,57,4813
56,50,2106
1213,751,4707
1213,751,3482
1215,58,4237
1215,58,2097
353,67,1301
3702,1871,5473
34,45,5634
34,45,3146
1088,50,2106
850,655,2853
780,79,242
780,79,3326
780,79,914
780,79,2169
1361,57,2085
1361,57,2521
1361,57,4813
3706,1021,5158
3706,1021,1967
3706,1021,2804
3043,57,2085
3043,57,2521
3043,57,4813
907,459,5117
907,459,3258
907,459,928
694,8,5185
694,8,5148
694,8,847
3709,58,4237
3709,58,2097
2886,17,765
2886,17,4229
2886,17,5290
2886,17,1708
2886,17,5087
2886,17,3136
2886,17,5355
1652,17,765
1652,17,4229
1652,17,5290
1652,17,1708
1652,17,5087
1652,17,3136
1652,17,5355
16,155,773
462,329,159
462,329,4837
725,213,2471
1414,100,3292
213,77,5628
213,77,5484
480,17,765
480,17,4229
480,17,5290
480,17,1708
480,17,5087
480,17,3136
480,17,5355
1424,57,2085
1424,57,2521
1424,57,4813
3713,125,271
256,136,220
3714,933,1151
3714,933,4793
254,155,773
324,326,5344
950,233,3176
104,867,3543
537,8,5185
537,8,5148
537,8,847
1673,394,4511
617,77,5628
617,77,5484
602,1708,2997
602,1708,253
3278,1875,712
173,1876,4521
2994,57,2085
2994,57,2521
2994,57,4813
483,902,3196
483,902,1705
94,673,3867
1080,501,5234
1080,501,1893
2315,17,765
2315,17,4229
2315,17,5290
2315,17,1708
2315,17,5087
2315,17,3136
2315,17,5355
3718,17,765
3718,17,4229
3718,17,5290
3718,17,1708
3718,17,5087
3718,17,3136
3718,17,5355
190,67,1301
38,326,5344
1114,46,5486
0,112,1141
0,112,3721
0,112,2159
0,112,1212
173,1881,2978
1529,641,1936
1252,261,5443
2521,798,345
3726,89,5105
3726,89,5474
164,356,4298
164,356,5107
164,356,5664
794,1882,1068
794,1882,583
794,1882,69
277,1673,3455
251,329,159
251,329,4837
408,98,2904
1658,465,2573
1658,465,5459
1658,465,5354
1658,465,5388
1491,17,765
1491,17,4229
1491,17,5290
1491,17,1708
1491,17,5087
1491,17,3136
1491,17,5355
1650,356,4298
1650,356,5107
1650,356,5664
1997,55,4977
3729,326,5344
679,77,5628
679,77,5484
240,21,3070
308,459,5117
308,459,3258
308,459,928
289,6,4293
32,326,5344
3732,935,4584
3185,26,2638
3185,26,3272
3185,26,5259
853,144,2755
853,144,2047
537,57,2085
537,57,2521
537,57,4813
3733,838,5534
3733,838,262
3733,838,3694
3734,62,5101
164,169,5371
424,615,2463
424,615,4209
3735,1890,4901
707,17,765
707,17,4229
707,17,5290
707,17,1708
707,17,5087
707,17,3136
707,17,5355
3736,1235,210
376,89,5105
376,89,5474
3737,145,5356
240,74,3705
3739,166,2004
3739,166,5466
707,534,5638
1003,1422,4846
1003,1422,631
1003,1422,1150
3102,933,1151
3102,933,4793
3385,17,765
3385,17,4229
3385,17,5290
3385,17,1708
3385,17,5087
3385,17,3136
3385,17,5355
506,394,4511
1464,1168,223
1464,1168,3661
1464,1168,5636
1048,497,913
1048,497,5348
1048,497,4159
1048,497,769
3743,58,4237
3743,58,2097
2544,56,2443
2544,56,5586
2544,56,4313
2544,56,2612
2544,56,5284
2544,56,5661
1571,58,4237
1571,58,2097
3744,453,20
3744,453,5675
1320,240,2831
583,8,5185
583,8,5148
583,8,847
3747,985,1916
3747,985,1531
3747,985,3288
3748,1278,5253
3749,200,5383
444,124,4630
444,124,4678
157,174,1455
3753,125,271
3754,1655,236
3755,657,5343
3755,657,572
3756,440,3488
3756,440,2132
3758,326,5344
529,89,5105
529,89,5474
1415,56,2443
1415,56,5586
1415,56,4313
1415,56,2612
1415,56,5284
1415,56,5661
423,48,2661
423,48,4640
423,48,4966
133,746,3303
456,356,4298
456,356,5107
456,356,5664
3760,748,4769
3761,1713,3602
3761,1713,1725
1746,656,793
846,229,5173
377,8,5185
377,8,5148
377,8,847
662,125,271
1132,356,4298
1132,356,5107
1132,356,5664
578,324,1814
1837,57,2085
1837,57,2521
1837,57,4813
1663,326,5344
2650,58,4237
2650,58,2097
1128,497,913
1128,497,5348
1128,497,4159
1128,497,769
3762,65,284
3762,65,415
3762,65,5660
76,57,2085
76,57,2521
76,57,4813
946,21,3070
3763,17,765
3763,17,4229
3763,17,5290
3763,17,1708
3763,17,5087
3763,17,3136
3763,17,5355
402,213,2471
3764,564,4685
3614,56,2443
3614,56,5586
3614,56,4313
3614,56,2612
3614,56,5284
3614,56,5661
1785,17,765
1785,17,4229
1785,17,5290
1785,17,1708
1785,17,5087
1785,17,3136
1785,17,5355
104,124,4630
104,124,4678
3161,89,5105
3161,89,5474
1618,17,765
1618,17,4229
1618,17,5290
1618,17,1708
1618,17,5087
1618,17,3136
1618,17,5355
3767,56,2443
3767,56,5586
3767,56,4313
3767,56,2612
3767,56,5284
3767,56,5661
355,766,1631
246,509,3866
246,509,4409
246,509,3801
246,509,2557
3768,17,765
3768,17,4229
3768,17,5290
3768,17,1708
3768,17,5087
3768,17,3136
3768,17,5355
3769,166,2004
3769,166,5466
40,118,3422
316,221,2432
3772,23,5421
3773,89,5105
3773,89,5474
3774,125,271
568,394,4511
1645,74,3705
2626,17,765
2626,17,4229
2626,17,5290
2626,17,1708
2626,17,5087
2626,17,3136
2626,17,5355
3777,918,1273
824,565,389
824,565,3007
824,565,5311
3778,250,4097
3778,250,5240
3778,250,1055
892,261,5443
398,74,3705
440,74,3705
3780,65,284
3780,65,415
3780,65,5660
3781,933,1151
3781,933,4793
353,17,765
353,17,4229
353,17,5290
353,17,1708
353,17,5087
353,17,3136
353,17,5355
3782,125,271
1324,57,2085
1324,57,2521
1324,57,4813
412,1900,5475
174,65,284
174,65,415
174,65,5660
596,17,765
596,17,4229
596,17,5290
596,17,1708
596,17,5087
596,17,3136
596,17,5355
679,45,5634
679,45,3146
865,356,4298
865,356,5107
865,356,5664
387,17,765
387,17,4229
387,17,5290
387,17,1708
387,17,5087
387,17,3136
387,17,5355
504,56,2443
504,56,5586
504,56,4313
504,56,2612
504,56,5284
504,56,5661
863,228,2856
568,571,2068
568,571,809
884,1137,1526
3784,391,5062
3784,391,5010
3784,391,5419
3784,391,1503
3784,391,1491
510,459,5117
510,459,3258
510,459,928
418,356,4298
418,356,5107
418,356,5664
2740,21,3070
3785,1673,3455
1931,497,913
1931,497,5348
1931,497,4159
1931,497,769
3786,300,3255
3786,300,27
3786,300,1088
3786,300,5384
1439,57,2085
1439,57,2521
1439,57,4813
284,8,5185
284,8,5148
284,8,847
1543,17,765
1543,17,4229
1543,17,5290
1543,17,1708
1543,17,5087
1543,17,3136
1543,17,5355
3426,17,765
3426,17,4229
3426,17,5290
3426,17,1708
3426,17,5087
3426,17,3136
3426,17,5355
3563,159,5315
3563,159,5082
3563,159,1206
3563,159,5207
3563,159,5500
3563,159,148
519,160,4277
519,160,3094
519,160,5408
519,160,2298
519,160,5023
519,160,3662
757,453,20
757,453,5675
3137,106,1501
178,1799,4943
178,1799,5532
178,1799,968
178,1799,4847
2311,17,765
2311,17,4229
2311,17,5290
2311,17,1708
2311,17,5087
2311,17,3136
2311,17,5355
3796,1902,1825
3796,1902,2609
3796,1902,2351
2577,96,1223
2577,96,2592
273,329,159
273,329,4837
3799,1194,2800
254,56,2443
254,56,5586
254,56,4313
254,56,2612
254,56,5284
254,56,5661
3044,565,389
3044,565,3007
3044,565,5311
2649,493,825
2649,493,2368
2649,493,379
3801,1655,236
3802,57,2085
3802,57,2521
3802,57,4813
515,70,1637
3804,1428,3416
429,17,765
429,17,4229
429,17,5290
429,17,1708
429,17,5087
429,17,3136
429,17,5355
3806,290,2356
315,213,2471
744,56,2443
744,56,5586
744,56,4313
744,56,2612
744,56,5284
744,56,5661
1843,756,3583
3808,281,3319
3808,281,5555
3808,281,2131
3808,281,216
2067,728,3547
646,352,5530
646,352,2361
604,17,765
604,17,4229
604,17,5290
604,17,1708
604,17,5087
604,17,3136
604,17,5355
1589,67,1301
456,871,720
456,871,3405
456,871,2725
659,221,2432
3809,591,2840
878,1067,2865
878,1067,1735
1616,171,2509
1616,171,5061
1616,171,1753
3811,390,896
3811,390,3894
673,534,5638
402,329,159
402,329,4837
710,70,1637
1830,145,5356
2225,261,5443
2229,1904,5024
2229,1904,1727
2041,300,3255
2041,300,27
2041,300,1088
2041,300,5384
3648,350,3692
378,6,4293
178,58,4237
178,58,2097
1657,8,5185
1657,8,5148
1657,8,847
3815,1021,5158
3815,1021,1967
3815,1021,2804
667,8,5185
667,8,5148
667,8,847
34,654,5186
34,654,4693
34,654,5518
34,654,610
34,654,5526
694,57,2085
694,57,2521
694,57,4813
77,57,2085
77,57,2521
77,57,4813
1875,553,601
1875,553,541
592,74,3705
44,15,5397
1297,1291,2485
1297,1291,2487
2676,1027,3221
3823,290,2356
2504,453,20
2504,453,5675
251,45,5634
251,45,3146
128,207,871
128,207,5051
2327,17,765
2327,17,4229
2327,17,5290
2327,17,1708
2327,17,5087
2327,17,3136
2327,17,5355
1103,902,3196
1103,902,1705
1143,79,242
1143,79,3326
1143,79,914
1143,79,2169
3825,69,2608
3825,69,3880
574,73,3735
3168,1118,3373
240,8,5185
240,8,5148
240,8,847
2684,118,3422
259,21,3070
1440,6,4293
3826,750,3179
3826,750,730
3826,750,5655
3826,750,1724
3826,750,5658
3826,750,1373
515,329,159
515,329,4837
3827,291,1048
1488,74,3705
1041,17,765
1041,17,4229
1041,17,5290
1041,17,1708
1041,17,5087
1041,17,3136
1041,17,5355
3491,57,2085
3491,57,2521
3491,57,4813
264,145,5356
3829,1910,795
3829,1910,4982
356,74,3705
1920,26,2638
1920,26,3272
1920,26,5259
2583,1911,4600
2583,1911,4057
2583,1911,563
2583,1911,1702
2583,1911,2238
2583,1911,885
1419,21,3070
2213,1032,998
2213,1032,2499
2213,1032,5363
1524,56,2443
1524,56,5586
1524,56,4313
1524,56,2612
1524,56,5284
1524,56,5661
2062,100,3292
326,656,793
3830,17,765
3830,17,4229
3830,17,5290
3830,17,1708
3830,17,5087
3830,17,3136
3830,17,5355
714,1264,532
714,1264,1319
3831,246,965
429,57,2085
429,57,2521
429,57,4813
3832,1913,2370
3833,290,2356
704,17,765
704,17,4229
704,17,5290
704,17,1708
704,17,5087
704,17,3136
704,17,5355
2360,65,284
2360,65,415
2360,65,5660
1794,1914,3300
3835,317,1269
1659,356,4298
1659,356,5107
1659,356,5664
1997,106,1501
880,1522,5215
2325,112,1141
2325,112,3721
2325,112,2159
2325,112,1212
3836,1915,605
3836,1915,4257
3836,1915,5372
3836,1915,4747
3836,1915,3063
3836,1915,5422
3836,1915,5497
3836,1915,5670
1371,56,2443
1371,56,5586
1371,56,4313
1371,56,2612
1371,56,5284
1371,56,5661
3486,286,4939
510,261,5443
3840,17,765
3840,17,4229
3840,17,5290
3840,17,1708
3840,17,5087
3840,17,3136
3840,17,5355
878,388,4645
707,77,5628
707,77,5484
2936,17,765
2936,17,4229
2936,17,5290
2936,17,1708
2936,17,5087
2936,17,3136
2936,17,5355
624,21,3070
3841,518,4112
3842,789,5048
3842,789,3868
3842,789,4495
3842,789,5296
3842,789,5130
3842,789,3000
3842,789,4782
3842,789,1966
3842,789,2882
3842,789,2730
3842,789,5621
1169,21,3070
1381,1197,375
1381,1197,2737
1284,1024,2293
2939,766,1631
2685,323,1963
2685,323,4946
2685,323,3486
1082,453,20
1082,453,5675
3844,1639,648
3846,17,765
3846,17,4229
3846,17,5290
3846,17,1708
3846,17,5087
3846,17,3136
3846,17,5355
1849,786,4228
3847,125,271
3046,1111,5263
544,714,2039
196,356,4298
196,356,5107
196,356,5664
402,17,765
402,17,4229
402,17,5290
402,17,1708
402,17,5087
402,17,3136
402,17,5355
702,89,5105
702,89,5474
2740,356,4298
2740,356,5107
2740,356,5664
971,1623,5581
971,1623,5113
107,641,1936
3849,290,2356
3850,1655,236
758,1890,4901
3851,1278,5253
3852,1920,2975
2579,392,4105
2009,57,2085
2009,57,2521
2009,57,4813
3853,1499,3062
3853,1499,2583
3853,1499,3494
3853,1499,4182
3853,1499,1847
3853,1499,3748
2321,1921,5538
2321,1921,4103
690,755,4791
3854,226,1675
3854,226,5396
3854,226,5513
1439,17,765
1439,17,4229
1439,17,5290
1439,17,1708
1439,17,5087
1439,17,3136
1439,17,5355
2694,17,765
2694,17,4229
2694,17,5290
2694,17,1708
2694,17,5087
2694,17,3136
2694,17,5355
99,1922,3817
299,1634,4350
3856,1890,4901
3857,1631,5272
3858,701,4024
3858,701,3055
3859,571,2068
3859,571,809
3860,17,765
3860,17,4229
3860,17,5290
3860,17,1708
3860,17,5087
3860,17,3136
3860,17,5355
1770,541,5623
1770,541,3747
642,1057,3114
2101,8,5185
2101,8,5148
2101,8,847
506,261,5443
2301,1925,5238
879,8,5185
879,8,5148
879,8,847
2142,74,3705
1187,900,5351
1187,900,1684
254,8,5185
254,8,5148
254,8,847
3187,65,284
3187,65,415
3187,65,5660
1847,655,2853
1209,22,2101
1209,22,4178
1209,22,2385
1209,22,4291
424,1325,2851
3863,159,5315
3863,159,5082
3863,159,1206
3863,159,5207
3863,159,5500
3863,159,148
3864,52,2050
1712,17,765
1712,17,4229
1712,17,5290
1712,17,1708
1712,17,5087
1712,17,3136
1712,17,5355
1413,943,2633
3865,1926,1432
2367,56,2443
2367,56,5586
2367,56,4313
2367,56,2612
2367,56,5284
2367,56,5661
484,213,2471
2094,57,2085
2094,57,2521
2094,57,4813
430,171,2509
430,171,5061
430,171,1753
984,65,284
984,65,415
984,65,5660
1784,169,5371
667,106,1501
1508,17,765
1508,17,4229
1508,17,5290
1508,17,1708
1508,17,5087
1508,17,3136
1508,17,5355
2441,260,1867
2441,260,2447
2199,241,805
2199,241,3924
2199,241,3618
2199,241,4752
2199,241,2289
2199,241,4226
2199,241,4326
2199,241,4841
2199,241,5404
2199,241,5527
944,17,765
944,17,4229
944,17,5290
944,17,1708
944,17,5087
944,17,3136
944,17,5355
398,328,4784
3873,180,2959
2494,57,2085
2494,57,2521
2494,57,4813
3874,10,3502
181,250,4097
181,250,5240
181,250,1055
2591,57,2085
2591,57,2521
2591,57,4813
3876,125,271
56,185,2137
857,17,765
857,17,4229
857,17,5290
857,17,1708
857,17,5087
857,17,3136
857,17,5355
2402,6,4293
1036,356,4298
1036,356,5107
1036,356,5664
1239,544,979
510,56,2443
510,56,5586
510,56,4313
510,56,2612
510,56,5284
510,56,5661
877,877,1859
579,370,4952
579,370,2232
496,1932,4992
496,1932,355
496,1932,5097
496,1932,4232
669,48,2661
669,48,4640
669,48,4966
260,261,5443
3878,200,5383
2225,17,765
2225,17,4229
2225,17,5290
2225,17,1708
2225,17,5087
2225,17,3136
2225,17,5355
350,1152,3730
350,1152,1921
430,100,3292
1613,8,5185
1613,8,5148
1613,8,847
3881,1186,1691
2946,171,2509
2946,171,5061
2946,171,1753
3517,124,4630
3517,124,4678
402,21,3070
390,77,5628
390,77,5484
1040,8,5185
1040,8,5148
1040,8,847
278,1933,4733
690,89,5105
690,89,5474
390,221,2432
1291,692,5123
3886,55,4977
3887,241,805
3887,241,3924
3887,241,3618
3887,241,4752
3887,241,2289
3887,241,4226
3887,241,4326
3887,241,4841
3887,241,5404
3887,241,5527
2285,985,1916
2285,985,1531
2285,985,3288
794,905,5480
3825,413,5132
767,55,4977
3894,124,4630
3894,124,4678
1012,57,2085
1012,57,2521
1012,57,4813
3750,554,2732
3897,469,590
3897,469,3988
1765,391,5062
1765,391,5010
1765,391,5419
1765,391,1503
1765,391,1491
1213,21,3070
641,56,2443
641,56,5586
641,56,4313
641,56,2612
641,56,5284
641,56,5661
816,213,2471
34,256,1754
34,256,4038
3900,518,4112
2225,57,2085
2225,57,2521
2225,57,4813
3052,1272,5112
3052,1272,5610
3052,1272,1439
984,48,2661
984,48,4640
984,48,4966
123,1937,3912
683,1633,3537
683,1633,1463
683,1633,603
2704,453,20
2704,453,5675
3155,124,4630
3155,124,4678
514,1764,3363
514,1764,2664
209,291,1048
950,213,2471
3904,706,721
3904,706,2038
40,169,5371
